2020.8.27,28.6,78.9,31.1,27.2,8.7,3.6,5.5,9.9
2020.8.28,29.5,81.1,32.2,28.1,13.6,1.6,10.18,8.9
2020.8.29,28.9,81.3,31.6,28.7,13.6,1.3,8.7,8.4
2020.8.30,30.6,77.3,33,28.1,42.5,2.1,12.89,7.9
2020.8.31,30,70,31.8,27.2,0,2.8,12.25,8.8
2020.9.1,29.5,65.7,31,27,0,1.9,11.35,8.8
2020.9.2,26.4,80.1,28.9,25.3,33.3,2.3,3.34,9.6
2020.9.3,25.6,65.2,27,24,29.8,4.8,13.51,7.4
2020.9.4,26.7,53.1,27.1,23.7,0,2.7,21.21,1.6
2020.9.5,27.2,59.3,28.1,23.4,0,2,14.49,8
2020.9.6,24.4,66.4,25.9,22.7,6.4,2.7,7.13,9.4
2020.9.7,20.2,98.8,23.8,20.1,61,4.2,3.37,10
2020.9.8,26.4,60,27.4,23.1,0,4.2,21.87,5.4
2020.9.9,25.1,73,27.1,22.2,1.3,2.1,12.29,7.6
2020.9.10,27,59.1,27.9,24.4,3.9,2,19.17,6.3
2020.9.11,26.9,57.3,27.6,22.7,1.2,2.8,12.87,7.6
2020.9.12,23.2,79,25.6,21.5,5.7,2,7.34,9.5
2020.9.13,26.6,53.1,27,24.1,0,1.9,20.53,2.8
2020.9.14,24.9,64.1,26.2,22.8,0,1.8,13.86,4.6
2020.9.15,27.1,62.6,28.3,23.9,0,1.6,16.56,7.5
2020.9.16,24.8,74.2,26.8,22.2,0.3,1.9,6.21,9.4
2020.9.17,21.2,87.5,24.1,21.5,0,2.1,9.35,8.4
2020.9.18,24.5,58.4,25.3,22.4,0,2.8,21.24,3.1
2020.9.19,24.6,48.7,24.7,21.8,0.3,2.2,21.25,1.5
2020.9.20,24.7,43.2,24.3,21.2,0,2,22.19,0
2020.9.21,25.2,37.7,24.3,20.6,0,1.7,19.54,4.5
2020.9.22,25.4,41.8,24.8,21.8,0,2.8,21.71,3.1
2020.9.23,23.7,53.2,24.2,20.8,0,3.3,16.99,7.6
2020.9.24,25.4,50.2,25.6,22,0,3.7,18.54,6.6
2020.9.25,25.4,50.1,25.6,21.5,0,2.5,13.39,4.9
2020.9.26,24.7,48.1,24.7,20.4,0,2.4,15.92,4
2020.9.27,25.8,47.8,25.7,21.4,0,2,18.7,1.1
2020.9.28,26.2,47.8,26.1,22,0,2,19.29,1.1
2020.9.29,23.8,52.2,24.2,20.7,0,1.9,14.84,6.8
2020.9.30,25.6,51.7,25.9,21.1,38.3,1.7,14,7.1
2020.12.1,6.6,30.3,6.7,0.3,0,1.9,10.69,4.4
2020.12.2,6.1,27.3,6.1,2.2,0,1.8,6.38,6.6
2020.12.3,4.2,38.1,4.8,1.2,0,2.7,11.52,1
2020.12.4,4.4,32.1,4.8,-0.3,0,1.8,11.62,0.9
2020.12.5,6.6,52.3,7.6,0.5,0,1.7,8.18,5.6
2020.12.6,9,50.2,9.8,2.1,0,1.8,8.37,4.3
2020.12.7,5.2,73.5,7.2,3.1,0,2.6,8.93,3.8
2020.12.8,4.1,30.6,4.4,0.1,0,2,11.4,0.4
2020.12.9,6.2,41.4,6.8,-0.3,0,1.5,8.48,4.5
2020.12.10,9.3,65.6,10.8,3.9,0,1.7,4.74,7.8
2020.12.11,9.4,58.8,10.6,3.3,0,1.8,5.85,6.5
2020.12.12,4.4,79.4,6.7,1.8,0,2.1,10.22,1.8
2020.12.13,1.2,93.3,4.1,0.5,2.9,2.9,1.9,5.4
2020.12.14,-5,32.9,-3.5,-1.9,0,3.4,11.44,0
2020.12.15,-4.7,31,-3.2,-3.7,0,2.8,11.61,0
2020.12.16,-3.9,30.6,-2.5,-4.3,0,2.6,11.44,0
2020.12.17,0.8,26.4,1.5,-3.7,0,1.7,11.15,2.3
2020.12.18,1.8,43,2.8,-1.3,0.2,3,8.45,4.1
2020.12.19,-1.2,33.8,-0.2,-3.5,0,2.4,11.27,1.4
2020.12.20,1.1,32.4,1.8,-3.3,0,2,11,0
2020.12.21,4.7,47.4,5.6,-2.4,0,1.6,9.99,0.9
2020.12.22,7.2,43.5,7.8,-0.4,0,2,7.83,4.8
2020.12.23,8.4,65.4,10,0.4,0,2.3,4.6,7.8
2020.12.24,6,89.7,8.8,0.7,0,2.9,9.82,1.3
2020.12.25,3.5,35.3,4.1,-1.4,0,2.1,10.88,0.1
2020.12.26,7.9,53.1,8.9,-0.6,0,1.8,8.99,3
2020.12.27,10,50.7,10.8,1.4,0,1.8,8.12,7.5
2020.12.28,10,67.3,11.6,2.7,1.3,1.4,9.12,5.3
2020.12.29,4.3,73.4,6.3,-0.1,0.2,2.9,1.98,8.5
2020.12.30,-6.2,53.4,-4.4,-4.4,0,4.1,11.36,0.8
2020.12.31,-5,47.6,-3.4,-5,0,2.4,9.06,0.4
2021.1.1,1.6,52.8,2.9,-3.4,0,2,9.54,3.9
2021.1.2,-1.4,31.4,-0.4,-3.9,0,2.6,11.34,0
2021.1.3,-2,32.5,-0.9,-4.9,0,2,8.8,2.9
2021.1.4,0.3,42,1.4,-3.3,0,1.7,7.44,4.8
2021.1.5,-2.1,72.5,0,-3.2,0,2.9,10.46,2.6
2021.1.6,-1.9,27.6,-0.9,-4,2.3,2.4,11.78,3.6
2021.1.8,-10.7,36.3,-8.6,-9.3,0,3.3,12.38,0
2021.1.9,-7.5,39.4,-5.7,-8.4,0,2.6,11.59,0.8
2021.1.10,-2.8,38.7,-1.5,-6.1,0,1.3,9.84,3
2021.1.11,-4,51.6,-2.4,-5.5,0,1.9,4.47,6.9
2021.1.12,-0.7,91.3,2.1,-4.1,2.6,1.8,6.13,6.1
2021.1.13,8.3,65.7,9.9,0,0,2.4,8.27,3
2021.1.14,7,30,7,-0.2,0,2.3,10.21,0
2021.1.15,9.9,81.5,12.3,0.7,0.2,3,2.11,8.5
2021.1.16,-0.7,73.8,1.4,-1.6,0,3.3,11.86,0.8
2021.1.17,-1.3,39.3,-0.1,-3.9,0,2.3,10.83,2.3
2021.1.18,-0.4,85.8,2.2,-3.3,0.3,3.2,4.54,4.3
2021.1.19,-0.2,21,0.6,-4.8,0,1.8,12.48,0
2021.1.20,6.7,25.7,6.6,-2,0,2.2,11.92,1.9
2021.1.21,6.6,60.2,8,0.7,9.2,2.3,2.77,9.6
2021.1.22,6.6,91,9.5,1.9,0.1,1.7,2.34,9.5
2021.1.23,9.9,58.8,11.1,3.6,0,4.2,9.72,6.5
2021.1.24,9.9,56.1,11,3,0,2.1,12.4,3.4
2021.1.25,10,57.7,11.1,3.3,0,1.9,10.74,6.3
2021.1.26,6.9,86,9.5,2,1.7,1.9,1.95,8.4
2021.1.27,6.5,23.8,6.3,1.6,0,2.2,12.4,6.4
2021.1.28,0.7,93.3,3.6,-0.3,2,4,6.14,5.1
2021.1.29,-4.9,33.3,-3.4,-1.7,0,3.5,14.42,0.3
2021.1.30,5.1,47.1,6,-0.3,0.5,2.5,10.46,3.9
2021.2.1,9.5,73.9,11.5,1.6,0.7,2.7,5.8,7.6
2021.2.2,-2.4,47.8,-1,-0.6,0,3.9,14.69,1.8
2021.2.3,0.1,95.4,3.1,-1.4,3.4,2.2,11.7,5
2021.2.4,0.3,97.7,3.4,-0.3,0.1,2.5,15.33,0.1
2021.2.5,6.7,64.9,8.3,0.2,0,2.4,7.95,6
2021.2.6,9.5,74.2,11.5,2.2,0,2.2,4.77,9
2021.2.7,7.3,88.9,10.1,3.2,0,2.9,11.38,4.4
2021.2.8,0.2,30.4,1,0.2,0,3.4,15.91,0
2021.2.9,4.7,34.6,5.1,0.5,0,2,15.46,0.1
2021.2.10,7.2,65.5,8.8,0.7,0,2.1,6.15,6.3
2021.2.11,10,54,10.9,2.8,0,1.3,11.22,5.3
2021.2.12,10,53.9,10.9,4.2,0,1.7,14.72,4
2021.2.13,10,38.6,10.2,4.5,0,1.5,14.36,1.1
2021.2.14,10,50.7,10.8,5.6,0,1.7,7.21,8.1
2021.2.15,8.2,59.6,9.5,3.7,1.4,4,9.69,5.8
2021.2.16,-1.5,56.3,0.1,-1.7,1.5,3.2,7.31,4
2021.2.17,-5.2,34.7,-3.7,-2.1,0,5,17.28,1.6
2021.2.18,-0.5,35.7,0.5,-1.3,0,3.1,17.05,0
2021.2.19,8.9,58.6,10.1,0.5,0,2.9,14.8,3.3
2021.2.20,10,67.9,11.7,4,0,2.1,15.25,2.4
2021.2.21,10,69.9,11.8,5.5,0,2.8,15.34,0.8
2021.2.22,9.9,79.9,12.2,6.5,0,2.9,13.04,2.6
2021.2.23,4.3,23.4,4.4,2.9,0,2.9,17.53,3.3
2021.2.24,10,23.7,9.4,3.6,0,1.8,16.1,6.5
2021.2.25,8.2,28.8,8,1.6,0,1.4,5.22,8.1
2021.2.26,10,37.6,10.1,5.1,0,2.3,18.2,4.5
2021.2.27,10,50.6,10.8,7,0,3.4,17.96,3.5
2021.3.1,6.9,100,10.2,4.7,67.5,3.5,1.4,10
2021.3.2,6.9,52.2,7.9,5.4,0.1,1.9,12.9,5.5
2021.3.3,9.7,43.3,10.1,4.5,0,1.8,16.52,4.5
2021.3.4,10,57.2,11.1,6.2,0,1.9,9.85,6.3
2021.3.5,10,70.9,11.8,9.1,0,2.1,18.95,1.3
2021.3.6,10,64.7,11.5,7.1,0,3.3,12.71,4.9
2021.3.7,10,55.1,11,7.9,0,2.8,18.17,3.5
2021.3.8,9.9,53.2,10.8,8.1,0,1.8,19.12,0
2021.3.9,9.9,43,10.3,6.9,0,2.2,15.57,4.3
2021.3.10,10,59.1,11.2,9,0,1.8,19.1,0.4
2021.3.11,10,61.2,11.3,9.8,0,1.8,16.6,6.4
2021.3.12,10,64.6,11.5,8.7,0,2.2,7.41,7
2021.3.13,10,61.5,11.3,9.9,0,2.2,14.87,5
2021.3.14,10,73.5,11.9,10.9,0,2.2,17.99,3.5
2021.3.15,10,68.8,11.7,10.3,1.7,2.4,12.75,8.9
2021.3.16,10,95.2,13.1,11.8,1.3,3.2,21.13,1.9
2021.3.17,10,46.5,10.6,10.4,0,1.8,20.79,0.3
2021.3.18,10,56.3,11.1,11.6,0,1.8,16.63,5
2021.3.20,9.5,87.7,12.2,9.8,5.1,2.2,2,9.8
2021.3.21,7.4,89.7,10.2,7.6,0.3,4,10.42,6.8
2021.3.22,10,38,10.1,9,0,3.2,22.58,0.4
2021.3.23,10,63.3,11.4,10.6,0,2.5,20.89,0.3
2021.3.24,9.8,70.6,11.6,11.7,0,2.4,19.53,4.3
2021.3.25,10,77.5,12.2,13.5,0,2.2,20.86,2.4
2021.3.26,10,79,12.2,13.4,0,1.4,16.98,5.5
2021.3.28,10,95.9,13.1,10.2,9.2,3.3,2.35,10
2021.3.29,9,99.3,12.3,11.4,0.2,3.3,18.24,5.5
2021.3.30,10,48.5,10.7,12.6,0,2.2,24.53,0.6
2021.5.1,15.2,52.9,15.9,12.4,8,2.7,11.89,9.4
2021.5.2,18.7,49.8,19.1,16.8,1.7,3.1,27.71,2.6
2021.5.3,20.2,33.1,19.2,17.3,0,2.1,27.7,3.8
2021.5.4,15.8,98.9,19.3,13.5,19.6,2.1,3.68,9.6
2021.5.5,18,48.4,18.3,17.6,0.1,3.5,28.34,2.6
2021.5.6,23,40,22.4,16.8,0,2.4,23.81,4.8
2021.5.7,16.4,72,18.3,15.5,8.8,3.4,17.12,3.1
2021.5.8,21,41,20.6,16.9,0,3.4,23.01,1.1
2021.5.9,21.7,28.4,20.1,18.2,0,3.5,30.44,0.3
2021.5.10,14.6,69.2,16.3,13.5,0,1.8,4.69,8.6
2021.5.11,25.5,32,24,18.7,0,2.7,27.17,6
2021.5.12,27.6,33.3,26,21.7,0,2.2,26.51,4.5
2021.5.13,29.5,39.3,28.5,24.6,0,1.9,27.3,0
2021.5.14,30.7,39.3,29.6,25.2,0,1.7,24.38,7.1
2021.5.15,26.2,60,27.2,22.9,15,1.7,9.42,9.8
2021.5.16,20.8,98.6,24.4,19.6,66.9,2.5,3.05,10
2021.5.17,16.7,90.5,19.7,17.4,3.1,1.6,5.21,9
2021.5.18,24.3,57.2,25.1,20.2,0,1.7,24.12,4.4
2021.5.19,26,41.6,25.4,22.3,0,1.8,29.93,2.6
2021.5.20,22.9,52.4,23.3,17.9,0.9,2.5,6.8,9.9
2021.5.21,17.5,88.2,20.4,17.4,6.9,1.7,7.35,9.5
2021.5.22,23.7,57.9,24.5,21.8,0.2,2.5,28.69,1.5
2021.5.23,25.1,50.6,25.3,21,0,1.7,19.28,6.9
2021.5.24,24.4,47.2,24.4,22.8,0,2.7,26.9,3.3
2021.5.25,19.3,60.8,20.4,17.9,8.3,3.2,19.29,5.3
2021.5.26,22.9,38.8,22.2,18.8,0,2.9,17.95,7.6
2021.5.27,18.7,81.6,21.2,16.4,8.9,2.8,5.08,6.5
2021.5.28,19.6,73.8,21.6,17.4,12.3,2.6,11.26,8.6
2021.5.29,19.1,67.2,20.6,18.1,0.3,2.2,10.45,5.1
2021.5.30,26.2,43.5,25.8,21.9,18.1,2.1,29.45,3.9
2021.5.31,23.8,65.2,25.2,21.1,4,1.8,12.52,7.4
2021.6.1,23.9,62.5,25.1,21.1,3.2,2.2,13.01,8.1
2021.6.2,29.5,42.2,28.8,25,0,2.1,26.82,3.4
2021.6.3,21.9,76.2,24.1,20.4,18.1,1.8,5.11,9.6
2021.6.4,23.2,47.2,23.2,22.7,0,2.9,29.01,2.6
2021.6.5,24.9,61.1,26,22.2,0,3.3,23.11,3
2021.6.6,28.2,51,28.4,25,0,2.2,23.46,3.8
2021.6.7,24,60.2,25,21.1,0,1.7,7.02,7.8
2021.6.8,29.3,52.1,29.6,25.4,0.1,1.7,21.25,5.4
2021.6.9,31.6,41.2,30.7,26.5,0,1.6,24.78,3.4
2021.6.10,29.8,46.8,29.6,25.5,6.1,2.2,14.13,8.5
2021.6.11,24.4,73.4,26.3,23.8,4.6,2.8,10.08,6.4
2021.6.12,30.1,56.7,30.7,27.3,0,1.8,26.92,5
2021.6.13,29.7,55.5,30.3,27.9,0,2,26.48,3.5
2021.6.14,30.2,56,30.8,27.8,0,2.1,22.29,6.8
2021.6.15,25.3,69.7,27,23.3,1.9,2.3,7.61,7
2021.6.16,28.9,48.9,28.9,27.3,0,3.6,27.3,2.5
2021.6.17,24.9,61,26,23.4,0,2.4,9.59,9.4
2021.6.18,21.1,88.8,24.1,21.6,6.3,2.5,4.5,9.8
2021.6.19,27.3,58.7,28.2,26.1,0,1.8,26.47,4.1
2021.6.20,29,51.4,29.2,26.9,0,2.8,25.87,3.1
2021.6.21,28.4,49.8,28.5,28.1,0,2.2,25.72,3.3
2021.6.22,28.5,47.1,28.3,25.8,0,2.1,20.23,6.8
2021.6.23,27.7,52.3,28,26.9,7.5,2.4,19.49,4.4
2021.6.24,27.9,57.8,28.7,25.2,0,1.9,17.8,3
2021.6.25,29.4,51.2,29.6,28,0,2,24.74,4
2021.6.26,26.7,66,28.1,25,4.5,1.8,14.24,7.3
2021.6.27,30.8,48.5,30.7,27.8,38.2,2,22.48,5.4
2021.6.28,29.2,60.9,30.2,25,0.1,1.9,13.52,8.1
2021.6.29,28.3,60,29.3,26.4,8,1.8,14.1,6.5
2021.6.30,28.7,60.2,29.7,26.3,6,1.3,16.22,6.1
2021.7.1,30.6,56.7,31.3,27.4,0,1.8,20.59,2.3
2021.7.2,31.6,53,31.9,27.2,0,2.3,22.19,5.8
2021.7.3,25.7,66.4,27.2,23.5,60,3.6,7.51,8.5
2021.7.4,23.1,98.2,26.8,22.2,21.4,2.3,2.69,9.9
2021.7.5,26.7,69.7,28.4,24.6,0,1.4,12.59,8.9
2021.7.6,30,57.5,30.7,26.8,0,1.6,19.15,7
2021.7.7,29.1,69.1,30.8,26.6,12.7,1.5,11.81,9.4
2021.7.8,29.7,69.8,31.5,27,2.9,2,14.1,7.1
2021.7.9,29.2,64.9,30.6,27,0,1.9,14.49,6.5
2021.7.10,29.1,66.7,30.6,26.9,0.5,2.4,17.4,7.4
2021.7.11,27.5,83.5,30.3,26.3,0.4,2.2,7.53,7.8
2021.7.12,32.3,63.6,33.6,29,0,1.6,19.1,6.6
2021.7.13,31.4,66.1,32.9,28.5,0,1.7,11.59,6.8
2021.7.14,33.4,60.5,34.4,30.6,0,2.2,22.48,7
2021.7.15,34.5,55.5,35,31.8,0,2.1,22.77,5.1
2021.7.16,35.1,51.3,35.2,32.5,0,2.2,26.76,3.5
2021.7.17,32.8,53.6,33.2,32.4,0,2.3,22.58,4.8
2021.7.18,34,49.4,33.9,33.1,0,2.1,23.37,5.6
2021.7.19,30.5,62.7,31.7,28,67.4,1.9,10.07,6.9
2021.7.20,31.8,62.1,33,28.9,0,1.5,14.62,7.6
2021.7.21,35.1,49,35,30.5,0,1.7,24.1,3.5
2021.7.22,35.7,41.5,34.7,31.4,0,2,27.69,4
2021.7.23,35.4,49.2,35.3,32.2,0,1.8,26.91,2.3
2021.7.24,36.5,41.6,35.5,32.6,0,1.7,27.78,3
2021.7.25,35.8,44.3,35.1,34.2,0,2,27.63,4.9
2021.7.26,35.3,46.2,34.9,35.3,0,2.4,29.3,1.6
2021.7.27,35.7,47.5,35.4,33.3,0,2.1,17.22,3.9
2021.7.28,34.4,56.9,35.1,33.5,0,1.9,16.37,3.8
2021.7.29,33.3,60.7,34.3,31.3,0,2,14.86,6.8
2021.7.30,35.3,46.1,34.9,33.5,0,2.1,21.86,6.5
2021.7.31,34,57.8,34.7,31.6,3,2.5,21.19,6.9
2021.8.1,28.8,81.7,31.5,28.3,21,1.3,6.56,9.8
2021.8.2,28.6,71.1,30.5,27.8,1.7,1.6,8.42,9
2021.8.3,31.4,66.1,32.9,29,0,1.8,13.25,6.1
2021.8.4,33,58.2,33.8,29.9,0,2,19.55,5.9
2021.8.5,33.7,54.8,34.2,30.7,0,2.1,20.51,4.6
2021.8.6,32.2,61.3,33.3,33.8,0,2.1,18.13,7.4
2021.8.7,32.3,50.8,32.4,35.3,0,2.1,23.48,3.3
2021.8.8,32,60.1,33,28.9,12.7,1.7,11.91,8.1
2021.8.9,33.6,45.2,33.1,31.7,0,2.3,24.73,5.6
2021.8.10,32.1,50.9,32.2,31.1,0,2.3,20.07,4.5
2021.8.11,31.5,57.8,32.3,31.5,0,2,16.55,5.8
2021.8.12,31.7,57,32.4,29.6,0,1.8,14.8,5.9
2021.8.13,30.1,60.6,31.1,28.8,0,2,12.03,8
2021.8.14,30.4,52.7,30.7,29.6,0,3,15.6,6.5
2021.8.15,32.2,45.6,31.8,30.6,0,2.3,23.31,1.8
2021.8.16,32.6,43.8,31.9,33.6,0,2.3,23.19,3.8
2021.8.17,31.2,49.4,31.1,30.6,9.3,2.4,17.49,5.5
2021.8.18,31,48.6,30.9,25.1,5.6,2.8,17.87,5.3
2021.8.19,31.4,44.8,30.9,29.1,0,2.6,20.95,4
2021.8.20,30.6,52.6,30.9,28.9,0,2.3,17.21,6.9
2021.8.21,25.4,83.1,28.1,25.7,62.8,2.7,6.31,8.8
2021.8.22,26.8,69.6,28.5,24.7,0,2.1,8.64,8.6
2021.8.23,23.9,87.3,26.9,22.9,7.4,2,3.81,9.5
2021.8.24,26.4,93,29.8,24,10.5,2.9,4.58,10
2021.8.25,27.3,76.2,29.5,26.7,0.3,1.8,8.96,8.4
2021.8.26,27.7,81.9,30.4,25.9,0.7,2.5,8.07,8.1
2021.8.27,25.5,87.3,28.5,23.1,0.9,1.3,3.01,9.1
2021.8.28,28.2,60.7,29.2,25.1,0,1.8,15.44,8.4
2021.8.29,26.3,70.2,28.1,24.3,0.9,1.6,9.6,8.6
2021.8.30,27.7,63.2,28.9,25.3,0,1.4,12.46,8.3
2021.8.31,23,89.7,26.1,21.2,77.4,2.3,2.39,9.9
2021.9.1,23.9,74.7,26,22.4,0.8,2.9,7.24,9.3
2021.9.2,26.5,61.5,27.6,24.4,0,2.1,13.24,8.3
2021.9.3,29.2,43,28.6,26.7,0,2.4,24.64,1.9
2021.9.4,28.6,48.7,28.6,25.7,0,2.7,20.58,4.4
2021.9.5,27.2,55.3,27.7,23.8,0,3.2,15.83,5.8
2021.9.6,26.4,52.9,26.8,23.2,12,3.2,12.02,8.9
2021.9.7,20.9,98.9,24.6,20.4,29.6,2.3,1.8,10
2021.9.8,26.7,63.5,28,23.7,1.6,1.7,18.18,4.5
2021.9.9,29.1,52.2,29.4,25.5,0,1.5,18.9,6.5
2021.9.10,28.9,52.7,29.2,25.6,0,1.9,16.96,3.9
2021.9.11,29.4,52.2,29.7,25.8,0,1.7,19.54,2
2021.9.12,29.2,53.2,29.6,26.4,0,1.8,22.15,1.9
2021.9.13,30.2,54.5,30.7,26.9,0,2.4,17.61,6.9
2021.9.14,29.4,46.5,29.1,27.8,0,2.6,21.88,2.4
2021.9.15,28.8,46.9,28.6,27,0,3.6,22.62,0.6
2021.9.16,27.2,49.8,27.3,26.6,0,2.6,20.18,5.1
2021.9.17,28.1,50.2,28.2,27.6,0,3,18.05,3.8
2021.9.18,29.8,47.2,29.6,29.4,0,1.6,19.77,2.3
2021.9.19,27.3,62.5,28.5,26.8,0,1.9,13.97,6.3
2021.9.20,28.3,50.6,28.4,29,0,2.7,19.86,5.9
2021.9.21,26.2,64.2,27.5,23.9,68.1,2.9,11.84,8
2021.9.22,24,67.1,25.5,22,4.5,2.7,14.89,4.1
2021.9.23,25.9,50.5,26.1,22.7,0,2.4,18.01,3.4
2021.9.24,26.7,52.2,27,23.1,0,2.2,18.34,1.5
2021.9.25,23.1,69.3,24.8,21.1,0,2.3,7.2,8.6
2021.9.26,27.3,51.9,27.6,23.9,0,2.3,18.13,6.8
2021.9.27,25,56.4,25.7,21.6,0,2.4,11.36,8.3
2021.9.28,24.3,63,25.5,22.5,1.3,2.2,9.29,9.8
2021.9.29,21.3,98.3,24.9,21.1,13.1,1.7,2.85,7.6
2021.9.30,25.9,65.3,27.3,22.2,0,1.5,17.2,2
2021.12.1,1.5,42.8,2.5,1.2,0,4.2,12.23,0.6
2021.12.2,5,78.5,7.2,0.4,0.1,2.1,6.48,4.5
2021.12.3,4.5,86.7,7.1,2.3,0.4,2.9,11.85,1.4
2021.12.4,6.9,43.1,7.5,1.5,0,2,10.46,1
2021.12.5,9.6,34.8,9.6,1.8,0,1.4,11.07,0
2021.12.6,10,50.1,10.7,2.5,0,1.6,9.37,4.1
2021.12.7,10,56,11.1,3.6,0,1.2,9.35,0
2021.12.8,10,52.9,10.9,3.7,0,1.5,10.53,1.6
2021.12.9,9.7,58.8,10.9,3.8,0,2.2,4.98,6.9
2021.12.10,8.2,84.9,10.8,5.2,0.7,2.1,1.35,8.1
2021.12.11,9.7,68.9,11.4,5.4,0,1.4,7.34,8.1
2021.12.12,5.1,81.2,7.4,2.8,0,3.2,9.67,2.5
2021.12.13,1.9,29.3,2.5,-0.2,0,2.3,11.43,2.1
2021.12.14,8.2,48.8,9,2.3,1.2,2,6.1,9
2021.12.15,10,79.6,12.3,5.4,2.1,1.7,4.11,7.3
2021.12.16,9.8,48.1,10.5,5.4,0,1.8,7.6,7.1
2021.12.17,3.2,64.9,4.9,-0.9,0,4.6,10.96,1.4
2021.12.18,-2.5,95.2,0.5,-2.6,2.8,2,6.79,4.1
2021.12.19,4.2,50.6,5.3,-0.5,0.2,2,8.82,0.6
2021.12.20,10,64.9,11.5,1.4,0,2.1,8.61,4.6
2021.12.21,7.8,94.1,10.8,2.9,0,2,7.93,1.4
2021.12.22,8.2,33.1,8.2,0.8,0,1.7,10.21,0
2021.12.23,8.2,39.3,8.5,1,0,1.4,8.85,2.8
2021.12.24,3.2,71.7,5.2,0.3,0.2,2.6,2.08,6.1
2021.12.25,-7.3,51.1,-5.5,-4.4,0,3.9,11.64,0
2021.12.26,-7.3,31,-5.5,-5.8,0,3.1,11.55,0
2021.12.27,-3.9,69.2,-1.9,-4.7,0,1.7,6.09,3.1
2021.12.28,-0.9,62.3,0.8,-3.3,0,2.2,4.32,4.1
2021.12.29,5.8,54.9,7,-0.7,0.2,2.6,4.64,5.1
2021.12.30,0.2,40.8,1.3,-2.7,0,3.3,9.14,2
2022.1.1,2.3,37,3.1,-3.7,0,1.5,10.39,1.4
2022.1.2,2.1,69.5,4,-0.9,0.3,2.3,8.52,4.1
2022.1.3,2.4,48.3,3.5,-2.3,0,1.8,9.35,4.9
2022.1.4,0.8,80.9,3.2,-1.8,0,2.4,11.3,0
2022.1.5,1.9,35.6,2.7,-2.8,0,1.7,6.12,7.3
2022.1.6,3.3,31.6,3.8,-2.3,0,2.3,11.22,0
2022.1.7,4.5,23.4,4.6,-2.3,0,1.5,11.12,0
2022.1.8,3.7,77.8,5.9,-2.1,0,1.7,3.68,5.9
2022.1.9,5.4,54.4,6.6,0.5,0,1.7,7.16,3.1
2022.1.10,4.3,56.8,5.6,-0.9,0.9,2,7.25,7
2022.1.11,0.3,91,3.1,-2.3,0.2,4,11.91,0.4
2022.1.12,-3.4,36.3,-2.1,-4.1,0,2.4,11.93,2.8
2022.1.13,-3.1,33.4,-1.9,-3.6,0,3.3,11.9,2.3
2022.1.14,1.3,25.7,1.9,-3.5,0,1.7,12.1,2.6
2022.1.15,1.8,43.2,2.8,-1.9,0,1.9,3.76,8.5
2022.1.16,2.4,78.1,4.6,-0.3,0,3.3,11.98,1.6
2022.1.17,0.1,42.5,1.2,-4.2,0.5,2.2,8.07,2.5
2022.1.18,-0.7,28.8,0.2,-2.8,0,2.3,12.4,0.3
2022.1.19,-2.9,85.1,-0.3,-3.4,1.7,2.1,2.13,5.1
2022.1.20,0.9,45.6,2,-2.5,0,1.8,12.29,0
2022.1.21,4.6,31.4,5,-1.9,0,1.8,12.79,0
2022.1.22,7,37.5,7.4,-0.3,0,1.7,9.7,5.9
2022.1.23,6.7,45.2,7.4,0.4,0,1.7,7.67,4.8
2022.1.24,8.4,44.7,9,0.8,0,3.5,8.71,4.9
2022.1.25,3.9,89.3,6.7,0.9,0.7,2.3,1.7,9.4
2022.1.26,6.7,42.7,7.3,1.3,0,2.2,11.54,2.4
2022.1.27,4,32.5,4.5,0.3,0,2.1,11.72,2.1
2022.1.28,2.1,34.7,2.8,-0.9,0,2.8,13.65,2
2022.1.29,0.9,28.9,1.6,-1.5,0,2.4,14.07,0.8
2022.1.30,2.4,27.8,2.9,-1.4,0,2.2,14.1,0.6
2022.2.1,0.5,91.8,3.3,-0.4,1.7,2.6,9.04,6.6
2022.2.2,-0.1,40.9,1,-0.6,0,2.4,14.68,3.5
2022.2.3,0.4,35,1.3,-0.8,0,2.4,14.87,1.5
2022.2.4,-0.7,38,0.4,-2.6,0,3.1,12.94,1.9
2022.2.5,-2,39.4,-0.8,-3.1,0,3.1,14.31,0.9
2022.2.6,1.6,35.6,2.4,-1.5,0,2.5,14.83,1
2022.2.7,1.9,35,2.7,-1.6,0,1.8,10.41,6.1
2022.2.8,5.5,28.1,5.6,1.3,0,1.9,14.49,1.5
2022.2.9,7.2,29.4,7.2,0.9,0,1.8,12.8,5.5
2022.2.10,6.7,39.5,7.2,2.1,0,2.3,14.93,1.6
2022.2.11,8.8,36.2,8.9,3.3,0,1.8,13.28,2.6
2022.2.12,10,26.1,9.5,5.1,0,1.7,15.11,3.5
2022.2.13,9.4,36.3,9.5,2.2,0,1.8,9.29,5.3
2022.2.14,7.9,50.7,8.8,1.4,1.7,2.9,7.04,6.6
2022.2.15,-1.3,65.5,0.5,-1.5,0,3.8,9.99,5.6
2022.2.16,-4.1,36.2,-2.7,-2.3,0,3.7,16.28,0.9
2022.2.17,-0.5,29.1,0.4,-0.1,0,2.5,17.2,0
2022.2.18,5.7,23,5.6,1.6,0,2,15.91,3.9
2022.2.19,3.5,46.1,4.5,0.1,0.1,2.9,9.25,6.5
2022.2.20,-0.6,25.9,0.3,0.3,0,4.1,18.09,0.1
