2020-10-01-00-00-00,전시/행사,0.02,35,0.28,497,0.38,674,0.24,426,0.05,89,0.02,35,0.25,443,0.03,53,0.32,568,0.36,639,0.25,443,0.03,53,0.01,18,0.75,1330,0.03,53,0.31,550,0.37,656,0.25,443,0.04,71,0.01,18,4,177370
2020-10-01-00-00-00,클래식,0.03,6,0.29,61,0.33,70,0.21,44,0.1,21,0.04,8,0.28,59,0.05,11,0.3,63,0.3,63,0.26,55,0.07,15,0.02,4,0.72,152,0.04,8,0.3,63,0.31,65,0.25,53,0.08,17,0.02,4,7,21090
2020-10-01-00-00-00,오페라,0,0,0.29,340,0.33,387,0.22,258,0.13,152,0.02,23,0.31,363,0.02,23,0.32,375,0.3,352,0.27,316,0.07,82,0.02,23,0.69,809,0.01,12,0.31,363,0.31,363,0.25,293,0.09,105,0.02,23,4,117180
2020-10-01-00-00-00,발레/무용,0,0,0.17,5,0.36,11,0.34,11,0.1,3,0.03,1,0.16,5,0.02,1,0.22,7,0.38,12,0.32,10,0.04,1,0.01,0,0.84,26,0.01,0,0.22,7,0.38,12,0.32,10,0.05,2,0.02,1,1,3110
2020-10-01-00-00-00,국악/전통예술,0.01,0,0.22,1,0.4,3,0.18,1,0.11,1,0.07,0,0.25,2,0.07,0,0.28,2,0.3,2,0.25,2,0.08,1,0.03,0,0.75,5,0.06,0,0.27,2,0.32,2,0.23,1,0.08,1,0.04,0,2,630
2020-10-01-00-00-00,스포츠,0.02,13,0.25,161,0.44,284,0.23,148,0.05,32,0.01,6,0.73,470,0.04,26,0.17,110,0.34,219,0.34,219,0.07,45,0.04,26,0.27,174,0.03,19,0.23,148,0.41,264,0.26,168,0.06,39,0.02,13,1,64450
2020-10-01-00-00-00,국내여행,0.01,89,0.11,974,0.3,2656,0.35,3098,0.17,1505,0.07,620,0.33,2921,0.01,89,0.16,1416,0.32,2833,0.32,2833,0.15,1328,0.04,354,0.67,5931,0.01,89,0.15,1328,0.31,2744,0.33,2921,0.16,1416,0.05,443,19,885240
2020-10-01-00-00-00,국내숙박,0.01,351,0.14,4921,0.37,13004,0.35,12301,0.11,3866,0.03,1054,0.32,11247,0.01,351,0.17,5975,0.42,14762,0.32,11247,0.07,2460,0.01,351,0.68,23900,0.01,351,0.16,5624,0.41,14410,0.33,11598,0.08,2812,0.02,703,28,3514690
2020-10-01-00-00-00,체험,0.02,1,0.3,22,0.34,25,0.27,20,0.05,4,0.02,1,0.28,21,0.04,3,0.33,25,0.35,26,0.24,18,0.04,3,0.01,1,0.71,53,0.03,2,0.32,24,0.35,26,0.25,19,0.04,3,0.01,1,1,7490
2020-10-01-00-00-00,강좌,0.01,58,0.35,2033,0.32,1859,0.25,1452,0.05,290,0.01,58,0.39,2265,0.01,58,0.49,2846,0.31,1801,0.15,871,0.04,232,0.01,58,0.61,3543,0.01,58,0.43,2498,0.32,1859,0.19,1104,0.04,232,0.01,58,10,580820
2020-10-01-00-00-00,구기스포츠,0.02,14,0.12,85,0.32,227,0.41,291,0.11,78,0.02,14,0.74,526,0,0,0.15,107,0.31,220,0.42,298,0.1,71,0.01,7,0.26,185,0.02,14,0.13,92,0.32,227,0.41,291,0.11,78,0.02,14,4,71070
2020-10-01-00-00-00,아웃도어스포츠,0,0,0.2,121,0.43,260,0.29,175,0.05,30,0.02,12,0.51,308,0.01,6,0.29,175,0.45,272,0.2,121,0.03,18,0.01,6,0.49,296,0.01,6,0.25,151,0.44,266,0.25,151,0.04,24,0.01,6,6,60410
2020-11-01-00-00-00,뮤지컬,0.01,12,0.12,142,0.5,593,0.32,379,0.04,47,0.01,12,0.24,285,0.01,12,0.14,166,0.58,688,0.24,285,0.03,36,0.01,12,0.76,901,0.01,12,0.13,154,0.56,664,0.26,308,0.03,36,0.01,12,7,118550
2020-11-01-00-00-00,콘서트,0.02,6,0.28,88,0.41,129,0.19,60,0.07,22,0.02,6,0.34,107,0.02,6,0.31,97,0.36,113,0.22,69,0.07,22,0.01,3,0.66,207,0.02,6,0.3,94,0.37,116,0.21,66,0.07,22,0.02,6,6,31410
2020-11-01-00-00-00,연극,0.01,25,0.44,1120,0.32,815,0.16,407,0.05,127,0.01,25,0.34,866,0.04,102,0.49,1248,0.25,637,0.16,407,0.05,127,0.01,25,0.66,1680,0.03,76,0.47,1197,0.27,687,0.16,407,0.05,127,0.01,25,11,254610
2020-11-01-00-00-00,전시/행사,0.03,53,0.3,534,0.38,677,0.23,410,0.05,89,0.02,36,0.24,428,0.03,53,0.34,606,0.38,677,0.22,392,0.03,53,0.01,18,0.76,1354,0.03,53,0.33,588,0.38,677,0.22,392,0.03,53,0.01,18,4,178140
2020-11-01-00-00-00,클래식,0.03,8,0.33,83,0.28,71,0.22,55,0.09,23,0.04,10,0.3,76,0.04,10,0.31,78,0.29,73,0.26,65,0.08,20,0.02,5,0.7,176,0.04,10,0.32,81,0.29,73,0.25,63,0.08,20,0.03,8,7,25180
2020-11-01-00-00-00,오페라,0,0,0.14,64,0.35,159,0.31,141,0.17,77,0.02,9,0.21,95,0.01,5,0.14,64,0.33,150,0.44,200,0.06,27,0.02,9,0.79,359,0.01,5,0.14,64,0.33,150,0.42,191,0.08,36,0.02,9,3,45460
2020-11-01-00-00-00,발레/무용,0.01,1,0.16,18,0.42,47,0.32,36,0.06,7,0.03,3,0.16,18,0.01,1,0.19,21,0.42,47,0.35,39,0.03,3,0.01,1,0.84,94,0.01,1,0.18,20,0.42,47,0.35,39,0.03,3,0.01,1,2,11170
2020-11-01-00-00-00,국악/전통예술,0.02,0,0.31,1,0.26,1,0.23,1,0.11,0,0.07,0,0.22,1,0.02,0,0.36,1,0.27,1,0.2,1,0.1,0,0.03,0,0.78,3,0.02,0,0.35,1,0.27,1,0.21,1,0.1,0,0.04,0,2,380
2020-11-01-00-00-00,스포츠,0.03,11,0.22,80,0.5,183,0.2,73,0.05,18,0.01,4,0.72,263,0.02,7,0.15,55,0.35,128,0.42,153,0.02,7,0.02,7,0.28,102,0.02,7,0.2,73,0.46,168,0.26,95,0.04,15,0.01,4,1,36540
2020-11-01-00-00-00,국내여행,0.01,79,0.13,1029,0.3,2375,0.34,2692,0.15,1187,0.07,554,0.33,2612,0.01,79,0.2,1583,0.33,2612,0.3,2375,0.13,1029,0.03,237,0.67,5304,0.01,79,0.18,1425,0.32,2533,0.31,2454,0.14,1108,0.04,317,19,791630
2020-11-01-00-00-00,국내숙박,0.01,336,0.15,5041,0.38,12771,0.33,11091,0.1,3361,0.03,1008,0.32,10755,0.01,336,0.2,6722,0.42,14115,0.29,9746,0.07,2353,0.01,336,0.68,22854,0.01,336,0.18,6049,0.4,13443,0.3,10082,0.08,2689,0.02,672,28,3360830
2020-11-01-00-00-00,체험,0.02,1,0.37,24,0.34,22,0.21,14,0.04,3,0.01,1,0.3,20,0.05,3,0.43,28,0.31,20,0.18,12,0.03,2,0.01,1,0.7,46,0.04,3,0.41,27,0.32,21,0.19,12,0.03,2,0.01,1,1,6510
2020-11-01-00-00-00,강좌,0.01,53,0.4,2132,0.25,1333,0.26,1386,0.07,373,0.02,107,0.39,2079,0.01,53,0.49,2612,0.3,1599,0.15,800,0.05,267,0.01,53,0.61,3251,0.01,53,0.45,2399,0.28,1492,0.19,1013,0.06,320,0.01,53,10,533030
2020-11-01-00-00-00,구기스포츠,0.04,24,0.16,97,0.34,207,0.35,213,0.1,61,0.01,6,0.75,456,0.01,6,0.15,91,0.33,201,0.36,219,0.13,79,0.03,18,0.25,152,0.03,18,0.16,97,0.34,207,0.35,213,0.11,67,0.02,12,4,60830
2020-11-01-00-00-00,아웃도어스포츠,0.01,5,0.17,80,0.37,175,0.37,175,0.04,19,0.05,24,0.49,232,0.01,5,0.21,99,0.42,199,0.32,151,0.02,9,0.01,5,0.51,241,0.01,5,0.19,90,0.4,189,0.35,166,0.03,14,0.03,14,6,47310
2020-12-01-00-00-00,뮤지컬,0.01,9,0.12,105,0.49,430,0.33,290,0.04,35,0.01,9,0.23,202,0.01,9,0.11,97,0.58,509,0.26,228,0.03,26,0.01,9,0.77,676,0.01,9,0.12,105,0.56,492,0.28,246,0.03,26,0.01,9,7,87800
2020-12-01-00-00-00,콘서트,0.02,3,0.28,39,0.42,58,0.18,25,0.07,10,0.02,3,0.35,48,0.03,4,0.3,41,0.36,50,0.22,30,0.07,10,0.02,3,0.65,90,0.02,3,0.29,40,0.38,52,0.21,29,0.07,10,0.02,3,6,13790
2020-12-01-00-00-00,연극,0.02,20,0.45,447,0.33,328,0.14,139,0.05,50,0.02,20,0.36,358,0.05,50,0.49,487,0.24,239,0.16,159,0.05,50,0.01,10,0.64,636,0.04,40,0.47,467,0.27,268,0.15,149,0.05,50,0.01,10,11,99400
2020-12-01-00-00-00,전시/행사,0.02,21,0.27,287,0.42,446,0.24,255,0.04,42,0.01,11,0.2,212,0.04,42,0.25,265,0.46,488,0.22,234,0.02,21,0.01,11,0.8,849,0.03,32,0.25,265,0.45,478,0.23,244,0.03,32,0.01,11,4,106140
2020-12-01-00-00-00,클래식,0.02,4,0.26,57,0.33,73,0.24,53,0.1,22,0.05,11,0.32,70,0.02,4,0.24,53,0.33,73,0.29,64,0.08,18,0.03,7,0.68,150,0.02,4,0.24,53,0.33,73,0.28,62,0.09,20,0.03,7,7,22030
2020-12-01-00-00-00,오페라,0,0,0.23,70,0.23,70,0.44,133,0.06,18,0.03,9,0.18,54,0.03,9,0.07,21,0.34,103,0.52,157,0.04,12,0,0,0.82,248,0.02,6,0.1,30,0.32,97,0.5,151,0.04,12,0.01,3,3,30230
2020-12-01-00-00-00,발레/무용,0,0,0.16,8,0.38,20,0.37,19,0.06,3,0.03,2,0.17,9,0.01,1,0.14,7,0.42,22,0.37,19,0.04,2,0.01,1,0.83,43,0.01,1,0.15,8,0.41,21,0.37,19,0.04,2,0.01,1,2,5150
2020-12-01-00-00-00,국악/전통예술,0.01,0,0.2,0,0.29,0,0.31,0,0.11,0,0.07,0,0.23,0,0.02,0,0.27,0,0.33,0,0.3,0,0.06,0,0.02,0,0.77,0,0.02,0,0.25,0,0.32,0,0.31,0,0.07,0,0.03,0,2,57
2020-12-01-00-00-00,스포츠,0,0,0.13,31,0.28,66,0.52,123,0.04,9,0.01,2,0.44,104,0.01,2,0.13,31,0.33,78,0.51,120,0.01,2,0,0,0.56,132,0.01,2,0.13,31,0.31,73,0.52,123,0.02,5,0.01,2,1,23580
2020-12-01-00-00-00,국내여행,0.01,52,0.16,827,0.3,1550,0.32,1654,0.14,723,0.05,258,0.32,1654,0.02,103,0.23,1189,0.32,1654,0.3,1550,0.11,568,0.02,103,0.68,3514,0.02,103,0.21,1085,0.32,1654,0.31,1602,0.12,620,0.03,155,19,516770
2020-12-01-00-00-00,국내숙박,0.01,258,0.17,4381,0.36,9278,0.33,8504,0.1,2577,0.03,773,0.33,8504,0.01,258,0.2,5154,0.41,10566,0.31,7989,0.07,1804,0.01,258,0.67,17267,0.01,258,0.19,4897,0.39,10051,0.32,8247,0.08,2062,0.02,515,28,2577110
2020-12-01-00-00-00,체험,0.03,1,0.38,10,0.35,9,0.21,6,0.03,1,0.01,0,0.3,8,0.06,2,0.37,10,0.36,10,0.18,5,0.02,1,0.01,0,0.7,19,0.05,1,0.37,10,0.35,9,0.19,5,0.03,1,0.01,0,1,2660
2020-12-01-00-00-00,강좌,0.01,71,0.42,2990,0.26,1851,0.22,1566,0.07,498,0.02,142,0.39,2776,0.01,71,0.52,3701,0.26,1851,0.15,1068,0.05,356,0.01,71,0.61,4342,0.01,71,0.48,3417,0.26,1851,0.18,1281,0.06,427,0.01,71,10,711800
2020-12-01-00-00-00,구기스포츠,0.03,10,0.22,72,0.36,118,0.28,92,0.09,30,0.01,3,0.79,259,0,0,0.16,52,0.33,108,0.37,121,0.12,39,0.02,7,0.21,69,0.03,10,0.21,69,0.36,118,0.3,98,0.09,30,0.02,7,4,32780
2020-12-01-00-00-00,아웃도어스포츠,0.01,4,0.13,55,0.34,143,0.45,189,0.05,21,0.02,8,0.43,181,0.01,4,0.14,59,0.4,168,0.43,181,0.02,8,0,0,0.56,236,0.01,4,0.14,59,0.37,156,0.44,185,0.03,13,0.01,4,6,42110
